t,frame,class,conf,area,source,fhi
8.27,248,Bare Soil / Gap,0.423,2196,hsv-fallback,55.9
8.27,248,Lush Green,0.407,3442,hsv-fallback,55.9
8.27,248,Inconsistent Growth,0.402,3678,hsv-fallback,55.9
8.27,248,Drought / Severe Stress,0.397,2866,hsv-fallback,55.9
8.27,248,Lush Green,0.387,6527,hsv-fallback,55.9
8.27,248,Inconsistent Growth,0.38,2453,hsv-fallback,55.9
8.27,248,Drought / Severe Stress,0.38,3726,hsv-fallback,55.9
8.27,248,Drought / Severe Stress,0.38,7585,hsv-fallback,55.9
8.27,248,Lush Green,0.38,8746,hsv-fallback,55.9
8.27,248,Lush Green,0.38,7668,hsv-fallback,55.9
8.27,248,Lush Green,0.38,5300,hsv-fallback,55.9
8.27,248,Lush Green,0.38,2964,hsv-fallback,55.9
8.27,248,Lush Green,0.38,2617,hsv-fallback,55.9
8.27,248,Lush Green,0.38,2162,hsv-fallback,55.9
8.33,250,Inconsistent Growth,0.463,4785,hsv-fallback,57.3
8.33,250,Lush Green,0.455,15025,hsv-fallback,57.3
8.33,250,Bare Soil / Gap,0.446,29855,hsv-fallback,57.3
8.33,250,Lush Green,0.443,20166,hsv-fallback,57.3
8.33,250,Bare Soil / Gap,0.443,2367,hsv-fallback,57.3
8.33,250,Drought / Severe Stress,0.44,59922,hsv-fallback,57.3
8.33,250,Inconsistent Growth,0.44,33150,hsv-fallback,57.3
8.33,250,Drought / Severe Stress,0.44,52182,hsv-fallback,57.3
8.33,250,Inconsistent Growth,0.44,28060,hsv-fallback,57.3
8.33,250,Bare Soil / Gap,0.432,2726,hsv-fallback,57.3
8.33,250,Bare Soil / Gap,0.431,2325,hsv-fallback,57.3
8.33,250,Lush Green,0.428,6204,hsv-fallback,57.3
8.33,250,Inconsistent Growth,0.38,5687,hsv-fallback,57.3
8.33,250,Drought / Severe Stress,0.38,3849,hsv-fallback,57.3
8.33,250,Inconsistent Growth,0.38,5092,hsv-fallback,57.3
8.33,250,Drought / Severe Stress,0.38,10631,hsv-fallback,57.3
8.33,250,Inconsistent Growth,0.38,2100,hsv-fallback,57.3
8.33,250,Lush Green,0.38,8905,hsv-fallback,57.3
8.33,250,Lush Green,0.38,8496,hsv-fallback,57.3
8.33,250,Lush Green,0.38,4953,hsv-fallback,57.3
8.33,250,Lush Green,0.38,2607,hsv-fallback,57.3
8.33,250,Lush Green,0.38,2498,hsv-fallback,57.3
8.33,250,Lush Green,0.38,2244,hsv-fallback,57.3
8.33,250,Lush Green,0.38,1956,hsv-fallback,57.3
8.4,252,Inconsistent Growth,0.472,4809,hsv-fallback,58.6
8.4,252,Lush Green,0.464,6409,hsv-fallback,58.6
8.4,252,Lush Green,0.463,14629,hsv-fallback,58.6
8.4,252,Inconsistent Growth,0.461,4016,hsv-fallback,58.6
8.4,252,Drought / Severe Stress,0.458,32225,hsv-fallback,58.6
8.4,252,Inconsistent Growth,0.457,6013,hsv-fallback,58.6
8.4,252,Drought / Severe Stress,0.455,8845,hsv-fallback,58.6
8.4,252,Bare Soil / Gap,0.455,2971,hsv-fallback,58.6
8.4,252,Drought / Severe Stress,0.45,2809,hsv-fallback,58.6
8.4,252,Bare Soil / Gap,0.447,1923,hsv-fallback,58.6
8.4,252,Inconsistent Growth,0.44,38353,hsv-fallback,58.6
8.4,252,Inconsistent Growth,0.44,27925,hsv-fallback,58.6
8.4,252,Lush Green,0.44,22253,hsv-fallback,58.6
8.4,252,Bare Soil / Gap,0.44,34291,hsv-fallback,58.6
8.4,252,Drought / Severe Stress,0.44,46706,hsv-fallback,58.6
8.4,252,Drought / Severe Stress,0.439,12370,hsv-fallback,58.6
8.4,252,Lush Green,0.409,8485,hsv-fallback,58.6
8.4,252,Bare Soil / Gap,0.399,1997,hsv-fallback,58.6
8.4,252,Drought / Severe Stress,0.38,10821,hsv-fallback,58.6
8.4,252,Drought / Severe Stress,0.38,3111,hsv-fallback,58.6
8.4,252,Inconsistent Growth,0.38,3328,hsv-fallback,58.6
8.4,252,Inconsistent Growth,0.38,2211,hsv-fallback,58.6
8.4,252,Lush Green,0.38,10705,hsv-fallback,58.6
8.4,252,Lush Green,0.38,4907,hsv-fallback,58.6
8.4,252,Lush Green,0.38,2373,hsv-fallback,58.6
8.4,252,Lush Green,0.38,1934,hsv-fallback,58.6
8.47,254,Drought / Severe Stress,0.473,40762,hsv-fallback,58.6
8.47,254,Bare Soil / Gap,0.464,3389,hsv-fallback,58.6
8.47,254,Inconsistent Growth,0.464,3919,hsv-fallback,58.6
8.47,254,Lush Green,0.455,8668,hsv-fallback,58.6
8.47,254,Lush Green,0.454,14168,hsv-fallback,58.6
8.47,254,Bare Soil / Gap,0.452,31203,hsv-fallback,58.6
8.47,254,Inconsistent Growth,0.452,5669,hsv-fallback,58.6
8.47,254,Drought / Severe Stress,0.444,48093,hsv-fallback,58.6
8.47,254,Lush Green,0.44,24240,hsv-fallback,58.6
8.47,254,Inconsistent Growth,0.44,19657,hsv-fallback,58.6
8.47,254,Inconsistent Growth,0.44,27927,hsv-fallback,58.6
8.47,254,Drought / Severe Stress,0.438,9334,hsv-fallback,58.6
8.47,254,Inconsistent Growth,0.426,7912,hsv-fallback,58.6
8.47,254,Bare Soil / Gap,0.416,1844,hsv-fallback,58.6
8.47,254,Inconsistent Growth,0.389,3265,hsv-fallback,58.6
8.47,254,Inconsistent Growth,0.38,9297,hsv-fallback,58.6
8.47,254,Drought / Severe Stress,0.38,11377,hsv-fallback,58.6
8.47,254,Drought / Severe Stress,0.38,3029,hsv-fallback,58.6
8.47,254,Drought / Severe Stress,0.38,4164,hsv-fallback,58.6
8.47,254,Inconsistent Growth,0.38,3461,hsv-fallback,58.6
8.47,254,Inconsistent Growth,0.38,2143,hsv-fallback,58.6
8.47,254,Lush Green,0.38,10777,hsv-fallback,58.6
8.47,254,Lush Green,0.38,5326,hsv-fallback,58.6
8.47,254,Lush Green,0.38,2683,hsv-fallback,58.6
8.53,256,Lush Green,0.472,13515,hsv-fallback,58.7
8.53,256,Drought / Severe Stress,0.47,36972,hsv-fallback,58.7
8.53,256,Inconsistent Growth,0.469,3984,hsv-fallback,58.7
8.53,256,Inconsistent Growth,0.464,5525,hsv-fallback,58.7
8.53,256,Bare Soil / Gap,0.462,2650,hsv-fallback,58.7
8.53,256,Lush Green,0.457,6864,hsv-fallback,58.7
8.53,256,Inconsistent Growth,0.44,27232,hsv-fallback,58.7
8.53,256,Inconsistent Growth,0.44,40783,hsv-fallback,58.7
8.53,256,Lush Green,0.44,25069,hsv-fallback,58.7
8.53,256,Bare Soil / Gap,0.44,29481,hsv-fallback,58.7
8.53,256,Drought / Severe Stress,0.44,62762,hsv-fallback,58.7
8.53,256,Lush Green,0.427,9234,hsv-fallback,58.7
8.53,256,Inconsistent Growth,0.394,2967,hsv-fallback,58.7
8.53,256,Drought / Severe Stress,0.38,3256,hsv-fallback,58.7
8.53,256,Drought / Severe Stress,0.38,10692,hsv-fallback,58.7
8.53,256,Drought / Severe Stress,0.38,1883,hsv-fallback,58.7
8.53,256,Inconsistent Growth,0.38,1831,hsv-fallback,58.7
8.53,256,Inconsistent Growth,0.38,2317,hsv-fallback,58.7
8.53,256,Inconsistent Growth,0.38,3949,hsv-fallback,58.7
8.53,256,Inconsistent Growth,0.38,5629,hsv-fallback,58.7
8.53,256,Drought / Severe Stress,0.38,3695,hsv-fallback,58.7
8.53,256,Lush Green,0.38,10947,hsv-fallback,58.7
8.53,256,Lush Green,0.38,5374,hsv-fallback,58.7
8.53,256,Lush Green,0.38,2943,hsv-fallback,58.7
8.6,258,Drought / Severe Stress,0.473,35298,hsv-fallback,58.3
8.6,258,Lush Green,0.473,12396,hsv-fallback,58.3
8.6,258,Inconsistent Growth,0.463,5448,hsv-fallback,58.3
8.6,258,Bare Soil / Gap,0.459,26920,hsv-fallback,58.3
8.6,258,Bare Soil / Gap,0.456,2848,hsv-fallback,58.3
8.6,258,Lush Green,0.444,6887,hsv-fallback,58.3
8.6,258,Inconsistent Growth,0.44,41736,hsv-fallback,58.3
8.6,258,Drought / Severe Stress,0.44,68416,hsv-fallback,58.3
8.6,258,Inconsistent Growth,0.44,30586,hsv-fallback,58.3
8.6,258,Lush Green,0.44,23530,hsv-fallback,58.3
8.6,258,Inconsistent Growth,0.422,2274,hsv-fallback,58.3
8.6,258,Lush Green,0.408,8843,hsv-fallback,58.3
8.6,258,Drought / Severe Stress,0.38,3572,hsv-fallback,58.3
8.6,258,Drought / Severe Stress,0.38,1943,hsv-fallback,58.3
8.6,258,Drought / Severe Stress,0.38,9495,hsv-fallback,58.3
8.6,258,Drought / Severe Stress,0.38,3806,hsv-fallback,58.3
8.6,258,Inconsistent Growth,0.38,6128,hsv-fallback,58.3
8.6,258,Inconsistent Growth,0.38,2880,hsv-fallback,58.3
8.6,258,Lush Green,0.38,13290,hsv-fallback,58.3
8.6,258,Lush Green,0.38,5477,hsv-fallback,58.3
8.6,258,Lush Green,0.38,2514,hsv-fallback,58.3
8.67,260,Lush Green,0.468,7424,hsv-fallback,58.5
8.67,260,Drought / Severe Stress,0.46,31562,hsv-fallback,58.5
8.67,260,Lush Green,0.459,10383,hsv-fallback,58.5
8.67,260,Inconsistent Growth,0.454,4674,hsv-fallback,58.5
8.67,260,Lush Green,0.453,9564,hsv-fallback,58.5
8.67,260,Bare Soil / Gap,0.452,26624,hsv-fallback,58.5
8.67,260,Bare Soil / Gap,0.452,1955,hsv-fallback,58.5
8.67,260,Drought / Severe Stress,0.44,69044,hsv-fallback,58.5
8.67,260,Inconsistent Growth,0.44,80123,hsv-fallback,58.5
8.67,260,Lush Green,0.44,24104,hsv-fallback,58.5
8.67,260,Bare Soil / Gap,0.405,2152,hsv-fallback,58.5
8.67,260,Inconsistent Growth,0.38,3231,hsv-fallback,58.5
8.67,260,Drought / Severe Stress,0.38,4002,hsv-fallback,58.5
8.67,260,Drought / Severe Stress,0.38,9642,hsv-fallback,58.5
8.67,260,Inconsistent Growth,0.38,6105,hsv-fallback,58.5
8.67,260,Drought / Severe Stress,0.38,3266,hsv-fallback,58.5
8.67,260,Lush Green,0.38,13060,hsv-fallback,58.5
8.67,260,Lush Green,0.38,6696,hsv-fallback,58.5
8.67,260,Lush Green,0.38,2697,hsv-fallback,58.5
8.73,262,Lush Green,0.47,8114,hsv-fallback,59.6
8.73,262,Lush Green,0.47,8605,hsv-fallback,59.6
8.73,262,Bare Soil / Gap,0.469,24141,hsv-fallback,59.6
8.73,262,Inconsistent Growth,0.468,3905,hsv-fallback,59.6
8.73,262,Bare Soil / Gap,0.457,2341,hsv-fallback,59.6
8.73,262,Inconsistent Growth,0.456,6058,hsv-fallback,59.6
8.73,262,Inconsistent Growth,0.44,26182,hsv-fallback,59.6
8.73,262,Inconsistent Growth,0.44,48280,hsv-fallback,59.6
8.73,262,Lush Green,0.44,37744,hsv-fallback,59.6
8.73,262,Drought / Severe Stress,0.44,28000,hsv-fallback,59.6
8.73,262,Drought / Severe Stress,0.44,68116,hsv-fallback,59.6
8.73,262,Bare Soil / Gap,0.434,2326,hsv-fallback,59.6
8.73,262,Inconsistent Growth,0.38,5589,hsv-fallback,59.6
8.73,262,Drought / Severe Stress,0.38,3488,hsv-fallback,59.6
8.73,262,Drought / Severe Stress,0.38,9391,hsv-fallback,59.6
8.73,262,Inconsistent Growth,0.38,2784,hsv-fallback,59.6
8.73,262,Lush Green,0.38,3255,hsv-fallback,59.6
8.73,262,Lush Green,0.38,7472,hsv-fallback,59.6
8.73,262,Lush Green,0.38,14585,hsv-fallback,59.6
8.73,262,Bare Soil / Gap,0.38,3992,hsv-fallback,59.6
8.8,264,Lush Green,0.472,8742,hsv-fallback,60.7
8.8,264,Bare Soil / Gap,0.467,22560,hsv-fallback,60.7
8.8,264,Inconsistent Growth,0.465,2010,hsv-fallback,60.7
8.8,264,Drought / Severe Stress,0.459,23389,hsv-fallback,60.7
8.8,264,Bare Soil / Gap,0.446,2963,hsv-fallback,60.7
8.8,264,Lush Green,0.444,6756,hsv-fallback,60.7
8.8,264,Inconsistent Growth,0.44,50965,hsv-fallback,60.7
8.8,264,Drought / Severe Stress,0.44,68841,hsv-fallback,60.7
8.8,264,Lush Green,0.44,45886,hsv-fallback,60.7
8.8,264,Lush Green,0.44,15963,hsv-fallback,60.7
8.8,264,Inconsistent Growth,0.44,22065,hsv-fallback,60.7
8.8,264,Inconsistent Growth,0.404,11514,hsv-fallback,60.7
8.8,264,Drought / Severe Stress,0.38,7275,hsv-fallback,60.7
8.8,264,Drought / Severe Stress,0.38,3434,hsv-fallback,60.7
8.8,264,Inconsistent Growth,0.38,6544,hsv-fallback,60.7
8.8,264,Lush Green,0.38,8679,hsv-fallback,60.7
8.8,264,Bare Soil / Gap,0.38,3997,hsv-fallback,60.7
8.87,266,Lush Green,0.472,8191,hsv-fallback,57.5
8.87,266,Drought / Severe Stress,0.462,16677,hsv-fallback,57.5
8.87,266,Drought / Severe Stress,0.461,3186,hsv-fallback,57.5
8.87,266,Bare Soil / Gap,0.458,27323,hsv-fallback,57.5
8.87,266,Inconsistent Growth,0.452,6360,hsv-fallback,57.5
8.87,266,Inconsistent Growth,0.447,47501,hsv-fallback,57.5
8.87,266,Drought / Severe Stress,0.443,70775,hsv-fallback,57.5
8.87,266,Lush Green,0.44,17899,hsv-fallback,57.5
8.87,266,Inconsistent Growth,0.44,6592,hsv-fallback,57.5
8.87,266,Inconsistent Growth,0.44,26135,hsv-fallback,57.5
8.87,266,Bare Soil / Gap,0.436,3881,hsv-fallback,57.5
8.87,266,Inconsistent Growth,0.433,3780,hsv-fallback,57.5
8.87,266,Drought / Severe Stress,0.426,7000,hsv-fallback,57.5
8.87,266,Lush Green,0.404,5254,hsv-fallback,57.5
8.87,266,Drought / Severe Stress,0.389,2519,hsv-fallback,57.5
8.87,266,Inconsistent Growth,0.38,5426,hsv-fallback,57.5
8.93,268,Lush Green,0.47,8743,hsv-fallback,60.1
8.93,268,Drought / Severe Stress,0.464,3802,hsv-fallback,60.1
8.93,268,Bare Soil / Gap,0.462,3966,hsv-fallback,60.1
8.93,268,Bare Soil / Gap,0.46,26486,hsv-fallback,60.1
8.93,268,Drought / Severe Stress,0.442,2366,hsv-fallback,60.1
8.93,268,Lush Green,0.44,56695,hsv-fallback,60.1
8.93,268,Lush Green,0.44,18966,hsv-fallback,60.1
8.93,268,Inconsistent Growth,0.44,24559,hsv-fallback,60.1
8.93,268,Inconsistent Growth,0.44,49379,hsv-fallback,60.1
8.93,268,Drought / Severe Stress,0.44,71732,hsv-fallback,60.1
8.93,268,Inconsistent Growth,0.435,1945,hsv-fallback,60.1
8.93,268,Drought / Severe Stress,0.432,14583,hsv-fallback,60.1
8.93,268,Inconsistent Growth,0.431,11146,hsv-fallback,60.1
8.93,268,Drought / Severe Stress,0.424,4146,hsv-fallback,60.1
8.93,268,Drought / Severe Stress,0.381,2550,hsv-fallback,60.1
8.93,268,Lush Green,0.38,4047,hsv-fallback,60.1
8.93,268,Inconsistent Growth,0.38,4833,hsv-fallback,60.1
9.0,270,Drought / Severe Stress,0.474,12434,hsv-fallback,61.9
9.0,270,Lush Green,0.471,9771,hsv-fallback,61.9
9.0,270,Inconsistent Growth,0.468,1941,hsv-fallback,61.9
9.0,270,Drought / Severe Stress,0.465,3252,hsv-fallback,61.9
9.0,270,Inconsistent Growth,0.457,3874,hsv-fallback,61.9
9.0,270,Inconsistent Growth,0.447,37505,hsv-fallback,61.9
9.0,270,Bare Soil / Gap,0.442,32199,hsv-fallback,61.9
9.0,270,Lush Green,0.44,49070,hsv-fallback,61.9
9.0,270,Inconsistent Growth,0.44,20242,hsv-fallback,61.9
9.0,270,Inconsistent Growth,0.44,11857,hsv-fallback,61.9
9.0,270,Drought / Severe Stress,0.44,72240,hsv-fallback,61.9
9.0,270,Drought / Severe Stress,0.437,6809,hsv-fallback,61.9
9.0,270,Bare Soil / Gap,0.41,2014,hsv-fallback,61.9
9.0,270,Drought / Severe Stress,0.395,1881,hsv-fallback,61.9
9.0,270,Drought / Severe Stress,0.386,2680,hsv-fallback,61.9
9.0,270,Drought / Severe Stress,0.38,2128,hsv-fallback,61.9
9.0,270,Lush Green,0.38,2941,hsv-fallback,61.9
9.0,270,Lush Green,0.38,17813,hsv-fallback,61.9
9.0,270,Lush Green,0.38,10572,hsv-fallback,61.9
9.0,270,Lush Green,0.38,2954,hsv-fallback,61.9
9.0,270,Inconsistent Growth,0.38,6209,hsv-fallback,61.9
9.07,272,Lush Green,0.473,9701,hsv-fallback,63.3
9.07,272,Drought / Severe Stress,0.463,3353,hsv-fallback,63.3
9.07,272,Drought / Severe Stress,0.458,9953,hsv-fallback,63.3
9.07,272,Drought / Severe Stress,0.446,70662,hsv-fallback,63.3
9.07,272,Bare Soil / Gap,0.443,30428,hsv-fallback,63.3
9.07,272,Lush Green,0.44,60835,hsv-fallback,63.3
9.07,272,Inconsistent Growth,0.44,39759,hsv-fallback,63.3
9.07,272,Inconsistent Growth,0.44,17972,hsv-fallback,63.3
9.07,272,Inconsistent Growth,0.44,12514,hsv-fallback,63.3
9.07,272,Lush Green,0.44,21918,hsv-fallback,63.3
9.07,272,Drought / Severe Stress,0.436,4443,hsv-fallback,63.3
9.07,272,Bare Soil / Gap,0.433,2558,hsv-fallback,63.3
9.07,272,Drought / Severe Stress,0.422,2019,hsv-fallback,63.3
9.07,272,Drought / Severe Stress,0.401,2446,hsv-fallback,63.3
9.07,272,Lush Green,0.38,2145,hsv-fallback,63.3
9.07,272,Inconsistent Growth,0.38,6155,hsv-fallback,63.3
9.07,272,Inconsistent Growth,0.38,4297,hsv-fallback,63.3
9.13,274,Drought / Severe Stress,0.473,6693,hsv-fallback,63.8
9.13,274,Lush Green,0.472,9678,hsv-fallback,63.8
9.13,274,Inconsistent Growth,0.472,2277,hsv-fallback,63.8
9.13,274,Drought / Severe Stress,0.456,3903,hsv-fallback,63.8
9.13,274,Drought / Severe Stress,0.456,7092,hsv-fallback,63.8
9.13,274,Drought / Severe Stress,0.453,2482,hsv-fallback,63.8
9.13,274,Bare Soil / Gap,0.446,28996,hsv-fallback,63.8
9.13,274,Bare Soil / Gap,0.443,2254,hsv-fallback,63.8
9.13,274,Inconsistent Growth,0.44,13668,hsv-fallback,63.8
9.13,274,Inconsistent Growth,0.44,19581,hsv-fallback,63.8
9.13,274,Inconsistent Growth,0.44,42684,hsv-fallback,63.8
9.13,274,Drought / Severe Stress,0.44,72113,hsv-fallback,63.8
9.13,274,Lush Green,0.44,52210,hsv-fallback,63.8
9.13,274,Lush Green,0.38,10767,hsv-fallback,63.8
9.13,274,Lush Green,0.38,3428,hsv-fallback,63.8
9.13,274,Drought / Severe Stress,0.38,2320,hsv-fallback,63.8
9.13,274,Inconsistent Growth,0.38,6817,hsv-fallback,63.8
9.13,274,Lush Green,0.38,19030,hsv-fallback,63.8
9.13,274,Inconsistent Growth,0.38,4152,hsv-fallback,63.8
9.2,276,Drought / Severe Stress,0.474,11573,hsv-fallback,64.3
9.2,276,Lush Green,0.473,9486,hsv-fallback,64.3
9.2,276,Bare Soil / Gap,0.471,4874,hsv-fallback,64.3
9.2,276,Drought / Severe Stress,0.469,3018,hsv-fallback,64.3
9.2,276,Bare Soil / Gap,0.451,3103,hsv-fallback,64.3
9.2,276,Bare Soil / Gap,0.443,23509,hsv-fallback,64.3
9.2,276,Lush Green,0.44,53513,hsv-fallback,64.3
9.2,276,Drought / Severe Stress,0.44,73043,hsv-fallback,64.3
9.2,276,Inconsistent Growth,0.44,3250,hsv-fallback,64.3
9.2,276,Inconsistent Growth,0.44,42185,hsv-fallback,64.3
9.2,276,Inconsistent Growth,0.44,14712,hsv-fallback,64.3
9.2,276,Drought / Severe Stress,0.438,3531,hsv-fallback,64.3
9.2,276,Drought / Severe Stress,0.426,1864,hsv-fallback,64.3
9.2,276,Lush Green,0.418,1830,hsv-fallback,64.3
9.2,276,Drought / Severe Stress,0.408,2103,hsv-fallback,64.3
9.2,276,Lush Green,0.38,3963,hsv-fallback,64.3
9.2,276,Lush Green,0.38,1908,hsv-fallback,64.3
9.2,276,Lush Green,0.38,19301,hsv-fallback,64.3
9.2,276,Lush Green,0.38,10889,hsv-fallback,64.3
9.2,276,Inconsistent Growth,0.38,12295,hsv-fallback,64.3
9.2,276,Inconsistent Growth,0.38,3437,hsv-fallback,64.3
9.2,276,Inconsistent Growth,0.38,6164,hsv-fallback,64.3
9.2,276,Inconsistent Growth,0.38,6614,hsv-fallback,64.3
9.2,276,Inconsistent Growth,0.38,2101,hsv-fallback,64.3
9.27,278,Drought / Severe Stress,0.473,12189,hsv-fallback,65.0
9.27,278,Lush Green,0.472,9648,hsv-fallback,65.0
9.27,278,Bare Soil / Gap,0.471,4446,hsv-fallback,65.0
9.27,278,Drought / Severe Stress,0.455,2244,hsv-fallback,65.0
9.27,278,Bare Soil / Gap,0.453,2793,hsv-fallback,65.0
9.27,278,Bare Soil / Gap,0.452,25393,hsv-fallback,65.0
9.27,278,Drought / Severe Stress,0.448,3265,hsv-fallback,65.0
9.27,278,Drought / Severe Stress,0.44,71550,hsv-fallback,65.0
9.27,278,Inconsistent Growth,0.44,16992,hsv-fallback,65.0
9.27,278,Inconsistent Growth,0.44,18677,hsv-fallback,65.0
9.27,278,Lush Green,0.44,23891,hsv-fallback,65.0
9.27,278,Inconsistent Growth,0.44,43707,hsv-fallback,65.0
9.27,278,Lush Green,0.44,54254,hsv-fallback,65.0
9.27,278,Lush Green,0.425,2369,hsv-fallback,65.0
9.27,278,Lush Green,0.394,11203,hsv-fallback,65.0
9.27,278,Drought / Severe Stress,0.388,2083,hsv-fallback,65.0
9.27,278,Inconsistent Growth,0.38,4950,hsv-fallback,65.0
9.27,278,Inconsistent Growth,0.38,5737,hsv-fallback,65.0
9.27,278,Lush Green,0.38,2174,hsv-fallback,65.0
9.33,280,Drought / Severe Stress,0.474,13330,hsv-fallback,65.8
9.33,280,Lush Green,0.474,9720,hsv-fallback,65.8
9.33,280,Bare Soil / Gap,0.473,3986,hsv-fallback,65.8
9.33,280,Bare Soil / Gap,0.464,2764,hsv-fallback,65.8
9.33,280,Drought / Severe Stress,0.457,2025,hsv-fallback,65.8
9.33,280,Bare Soil / Gap,0.457,23909,hsv-fallback,65.8
9.33,280,Inconsistent Growth,0.457,2425,hsv-fallback,65.8
9.33,280,Inconsistent Growth,0.452,14080,hsv-fallback,65.8
9.33,280,Inconsistent Growth,0.447,45905,hsv-fallback,65.8
9.33,280,Lush Green,0.44,67739,hsv-fallback,65.8
9.33,280,Lush Green,0.44,26446,hsv-fallback,65.8
9.33,280,Drought / Severe Stress,0.44,68030,hsv-fallback,65.8
9.33,280,Inconsistent Growth,0.44,15891,hsv-fallback,65.8
9.33,280,Inconsistent Growth,0.433,1970,hsv-fallback,65.8
9.33,280,Lush Green,0.423,2406,hsv-fallback,65.8
9.33,280,Drought / Severe Stress,0.402,1835,hsv-fallback,65.8
9.33,280,Drought / Severe Stress,0.389,3679,hsv-fallback,65.8
9.33,280,Lush Green,0.38,2480,hsv-fallback,65.8
9.33,280,Inconsistent Growth,0.38,1870,hsv-fallback,65.8
9.4,282,Lush Green,0.474,9370,hsv-fallback,66.3
9.4,282,Drought / Severe Stress,0.474,14347,hsv-fallback,66.3
9.4,282,Bare Soil / Gap,0.469,3062,hsv-fallback,66.3
9.4,282,Bare Soil / Gap,0.468,3190,hsv-fallback,66.3
9.4,282,Drought / Severe Stress,0.461,2173,hsv-fallback,66.3
9.4,282,Bare Soil / Gap,0.459,24072,hsv-fallback,66.3
9.4,282,Drought / Severe Stress,0.458,4930,hsv-fallback,66.3
9.4,282,Inconsistent Growth,0.451,51721,hsv-fallback,66.3
9.4,282,Inconsistent Growth,0.44,17325,hsv-fallback,66.3
9.4,282,Lush Green,0.44,66572,hsv-fallback,66.3
9.4,282,Drought / Severe Stress,0.44,58460,hsv-fallback,66.3
9.4,282,Lush Green,0.44,30554,hsv-fallback,66.3
9.4,282,Lush Green,0.427,2938,hsv-fallback,66.3
9.4,282,Drought / Severe Stress,0.411,1911,hsv-fallback,66.3
9.4,282,Inconsistent Growth,0.404,2022,hsv-fallback,66.3
9.4,282,Drought / Severe Stress,0.397,5045,hsv-fallback,66.3
9.4,282,Inconsistent Growth,0.388,2143,hsv-fallback,66.3
9.4,282,Lush Green,0.38,2810,hsv-fallback,66.3
9.4,282,Inconsistent Growth,0.38,12008,hsv-fallback,66.3
9.4,282,Inconsistent Growth,0.38,2026,hsv-fallback,66.3
9.4,282,Inconsistent Growth,0.38,3437,hsv-fallback,66.3
9.47,284,Lush Green,0.475,10220,hsv-fallback,66.8
9.47,284,Drought / Severe Stress,0.473,12538,hsv-fallback,66.8
9.47,284,Bare Soil / Gap,0.472,26060,hsv-fallback,66.8
9.47,284,Bare Soil / Gap,0.469,3324,hsv-fallback,66.8
9.47,284,Drought / Severe Stress,0.464,4333,hsv-fallback,66.8
9.47,284,Drought / Severe Stress,0.461,2421,hsv-fallback,66.8
9.47,284,Bare Soil / Gap,0.459,1976,hsv-fallback,66.8
9.47,284,Inconsistent Growth,0.445,58691,hsv-fallback,66.8
9.47,284,Inconsistent Growth,0.441,9043,hsv-fallback,66.8
9.47,284,Drought / Severe Stress,0.44,57682,hsv-fallback,66.8
9.47,284,Lush Green,0.44,26436,hsv-fallback,66.8
9.47,284,Lush Green,0.44,67567,hsv-fallback,66.8
9.47,284,Lush Green,0.398,2977,hsv-fallback,66.8
9.47,284,Inconsistent Growth,0.38,2141,hsv-fallback,66.8
9.47,284,Inconsistent Growth,0.38,9219,hsv-fallback,66.8
9.47,284,Lush Green,0.38,2738,hsv-fallback,66.8
9.47,284,Inconsistent Growth,0.38,6441,hsv-fallback,66.8
9.47,284,Inconsistent Growth,0.38,4290,hsv-fallback,66.8
9.47,284,Inconsistent Growth,0.38,2865,hsv-fallback,66.8
9.47,284,Drought / Severe Stress,0.38,6057,hsv-fallback,66.8
9.53,286,Bare Soil / Gap,0.475,3101,hsv-fallback,67.0
9.53,286,Lush Green,0.473,10606,hsv-fallback,67.0
9.53,286,Bare Soil / Gap,0.472,2008,hsv-fallback,67.0
9.53,286,Drought / Severe Stress,0.472,13365,hsv-fallback,67.0
9.53,286,Drought / Severe Stress,0.465,4604,hsv-fallback,67.0
9.53,286,Bare Soil / Gap,0.464,25863,hsv-fallback,67.0
9.53,286,Drought / Severe Stress,0.462,2136,hsv-fallback,67.0
9.53,286,Inconsistent Growth,0.44,13366,hsv-fallback,67.0
9.53,286,Drought / Severe Stress,0.44,55000,hsv-fallback,67.0
9.53,286,Lush Green,0.44,65205,hsv-fallback,67.0
