t,frame,class,conf,area,source,fhi
3.73,112,Lush Green,0.42,2012,hsv-fallback,89.8
3.73,112,Bare Soil / Gap,0.42,2311,hsv-fallback,89.8
3.73,112,Inconsistent Growth,0.42,4220,hsv-fallback,89.8
3.73,112,Drought / Severe Stress,0.42,2467,hsv-fallback,89.8
3.73,112,Drought / Severe Stress,0.42,10664,hsv-fallback,89.8
3.73,112,Inconsistent Growth,0.42,1698,hsv-fallback,89.8
3.73,112,Bare Soil / Gap,0.374,19418,onnx-weak,89.8
3.73,112,Bare Soil / Gap,0.371,2224,onnx-weak,89.8
3.73,112,Bare Soil / Gap,0.353,2444,onnx-weak,89.8
3.8,114,Lush Green,0.48,32650,hsv-fallback,88.9
3.8,114,Lush Green,0.48,28547,hsv-fallback,88.9
3.8,114,Inconsistent Growth,0.48,18081,hsv-fallback,88.9
3.8,114,Bare Soil / Gap,0.469,7292,onnx-medium,88.9
3.8,114,Bare Soil / Gap,0.443,3272,onnx-weak,88.9
3.8,114,Bare Soil / Gap,0.425,2636,onnx-weak,88.9
3.8,114,Lush Green,0.42,2497,hsv-fallback,88.9
3.8,114,Lush Green,0.42,2619,hsv-fallback,88.9
3.8,114,Lush Green,0.42,2222,hsv-fallback,88.9
3.8,114,Lush Green,0.42,1571,hsv-fallback,88.9
3.8,114,Bare Soil / Gap,0.42,2338,hsv-fallback,88.9
3.8,114,Inconsistent Growth,0.42,1893,hsv-fallback,88.9
3.8,114,Drought / Severe Stress,0.42,11412,hsv-fallback,88.9
3.8,114,Drought / Severe Stress,0.42,2746,hsv-fallback,88.9
3.8,114,Bare Soil / Gap,0.359,2410,onnx-weak,88.9
3.8,114,Bare Soil / Gap,0.358,19025,onnx-weak,88.9
3.87,116,Lush Green,0.48,27211,hsv-fallback,86.7
3.87,116,Inconsistent Growth,0.48,18274,hsv-fallback,86.7
3.87,116,Bare Soil / Gap,0.471,6676,onnx-medium,86.7
3.87,116,Bare Soil / Gap,0.452,3485,onnx-medium,86.7
3.87,116,Lush Green,0.42,2175,hsv-fallback,86.7
3.87,116,Lush Green,0.42,2569,hsv-fallback,86.7
3.87,116,Lush Green,0.42,1595,hsv-fallback,86.7
3.87,116,Lush Green,0.42,2784,hsv-fallback,86.7
3.87,116,Bare Soil / Gap,0.42,2396,hsv-fallback,86.7
3.87,116,Inconsistent Growth,0.42,2608,hsv-fallback,86.7
3.87,116,Drought / Severe Stress,0.42,12127,hsv-fallback,86.7
3.87,116,Inconsistent Growth,0.42,1662,hsv-fallback,86.7
3.87,116,Drought / Severe Stress,0.42,2893,hsv-fallback,86.7
3.87,116,Bare Soil / Gap,0.379,18617,onnx-weak,86.7
3.87,116,Bare Soil / Gap,0.355,2734,onnx-weak,86.7
3.93,118,Lush Green,0.48,35031,hsv-fallback,84.1
3.93,118,Drought / Severe Stress,0.48,18495,hsv-fallback,84.1
3.93,118,Inconsistent Growth,0.48,16927,hsv-fallback,84.1
3.93,118,Bare Soil / Gap,0.467,6386,onnx-medium,84.1
3.93,118,Bare Soil / Gap,0.431,3618,onnx-weak,84.1
3.93,118,Lush Green,0.42,2063,hsv-fallback,84.1
3.93,118,Lush Green,0.42,1640,hsv-fallback,84.1
3.93,118,Lush Green,0.42,2692,hsv-fallback,84.1
3.93,118,Inconsistent Growth,0.42,1559,hsv-fallback,84.1
3.93,118,Drought / Severe Stress,0.42,3238,hsv-fallback,84.1
3.93,118,Inconsistent Growth,0.42,2604,hsv-fallback,84.1
3.93,118,Bare Soil / Gap,0.403,2290,onnx-weak,84.1
3.93,118,Drought / Severe Stress,0.377,2418,onnx-weak,84.1
3.93,118,Bare Soil / Gap,0.369,12781,onnx-weak,84.1
3.93,118,Bare Soil / Gap,0.356,3922,onnx-weak,84.1
4.0,120,Inconsistent Growth,0.48,18743,hsv-fallback,80.7
4.0,120,Bare Soil / Gap,0.472,7343,onnx-medium,80.7
4.0,120,Bare Soil / Gap,0.448,3425,onnx-weak,80.7
4.0,120,Inconsistent Growth,0.42,4253,hsv-fallback,80.7
4.0,120,Bare Soil / Gap,0.42,2728,hsv-fallback,80.7
4.0,120,Lush Green,0.42,2710,hsv-fallback,80.7
4.0,120,Drought / Severe Stress,0.42,3416,hsv-fallback,80.7
4.0,120,Drought / Severe Stress,0.42,14328,hsv-fallback,80.7
4.0,120,Lush Green,0.42,1571,hsv-fallback,80.7
4.0,120,Lush Green,0.42,2007,hsv-fallback,80.7
4.0,120,Bare Soil / Gap,0.386,2051,onnx-weak,80.7
4.0,120,Drought / Severe Stress,0.386,2354,onnx-weak,80.7
4.0,120,Bare Soil / Gap,0.381,17941,onnx-weak,80.7
4.0,120,Bare Soil / Gap,0.359,3155,onnx-weak,80.7
4.07,122,Lush Green,0.48,30326,hsv-fallback,77.0
4.07,122,Inconsistent Growth,0.48,19045,hsv-fallback,77.0
4.07,122,Drought / Severe Stress,0.48,15671,hsv-fallback,77.0
4.07,122,Bare Soil / Gap,0.464,7575,onnx-medium,77.0
4.07,122,Bare Soil / Gap,0.456,3903,onnx-medium,77.0
4.07,122,Lush Green,0.42,1723,hsv-fallback,77.0
4.07,122,Inconsistent Growth,0.42,4873,hsv-fallback,77.0
4.07,122,Drought / Severe Stress,0.42,4170,hsv-fallback,77.0
4.07,122,Drought / Severe Stress,0.42,17772,hsv-fallback,77.0
4.07,122,Bare Soil / Gap,0.42,2873,hsv-fallback,77.0
4.07,122,Bare Soil / Gap,0.406,2051,onnx-weak,77.0
4.07,122,Bare Soil / Gap,0.375,3361,onnx-weak,77.0
4.07,122,Lush Green,0.364,1906,onnx-weak,77.0
4.07,122,Drought / Severe Stress,0.361,2209,onnx-weak,77.0
4.07,122,Bare Soil / Gap,0.357,1955,onnx-weak,77.0
4.13,124,Lush Green,0.48,30647,hsv-fallback,74.3
4.13,124,Inconsistent Growth,0.48,17547,hsv-fallback,74.3
4.13,124,Bare Soil / Gap,0.457,7483,onnx-medium,74.3
4.13,124,Bare Soil / Gap,0.447,3681,onnx-weak,74.3
4.13,124,Lush Green,0.42,1619,hsv-fallback,74.3
4.13,124,Lush Green,0.42,2700,hsv-fallback,74.3
4.13,124,Lush Green,0.42,1753,hsv-fallback,74.3
4.13,124,Lush Green,0.42,1620,hsv-fallback,74.3
4.13,124,Inconsistent Growth,0.42,2887,hsv-fallback,74.3
4.13,124,Drought / Severe Stress,0.42,15206,hsv-fallback,74.3
4.13,124,Drought / Severe Stress,0.42,17795,hsv-fallback,74.3
4.13,124,Drought / Severe Stress,0.42,5998,hsv-fallback,74.3
4.13,124,Bare Soil / Gap,0.42,3166,hsv-fallback,74.3
4.13,124,Inconsistent Growth,0.42,6571,hsv-fallback,74.3
4.13,124,Lush Green,0.363,2316,onnx-weak,74.3
4.13,124,Bare Soil / Gap,0.36,2079,onnx-weak,74.3
4.2,126,Lush Green,0.48,37352,hsv-fallback,74.7
4.2,126,Lush Green,0.48,30248,hsv-fallback,74.7
4.2,126,Drought / Severe Stress,0.48,17228,hsv-fallback,74.7
4.2,126,Inconsistent Growth,0.48,15641,hsv-fallback,74.7
4.2,126,Bare Soil / Gap,0.45,4173,onnx-medium,74.7
4.2,126,Bare Soil / Gap,0.448,7537,onnx-weak,74.7
4.2,126,Bare Soil / Gap,0.421,9902,onnx-weak,74.7
4.2,126,Lush Green,0.42,6622,hsv-fallback,74.7
4.2,126,Drought / Severe Stress,0.42,6936,hsv-fallback,74.7
4.2,126,Drought / Severe Stress,0.42,17398,hsv-fallback,74.7
4.2,126,Lush Green,0.42,1850,hsv-fallback,74.7
4.2,126,Lush Green,0.42,2312,hsv-fallback,74.7
4.2,126,Inconsistent Growth,0.42,2553,hsv-fallback,74.7
4.2,126,Inconsistent Growth,0.42,6411,hsv-fallback,74.7
4.2,126,Bare Soil / Gap,0.392,3515,onnx-weak,74.7
4.2,126,Bare Soil / Gap,0.36,1943,onnx-weak,74.7
4.2,126,Bare Soil / Gap,0.352,2060,onnx-weak,74.7
4.27,128,Lush Green,0.48,38449,hsv-fallback,74.7
4.27,128,Lush Green,0.48,25814,hsv-fallback,74.7
4.27,128,Drought / Severe Stress,0.48,24257,hsv-fallback,74.7
4.27,128,Inconsistent Growth,0.48,16356,hsv-fallback,74.7
4.27,128,Bare Soil / Gap,0.461,4422,onnx-medium,74.7
4.27,128,Bare Soil / Gap,0.456,7442,onnx-medium,74.7
4.27,128,Lush Green,0.42,2426,hsv-fallback,74.7
4.27,128,Lush Green,0.42,6559,hsv-fallback,74.7
4.27,128,Drought / Severe Stress,0.42,17034,hsv-fallback,74.7
4.27,128,Lush Green,0.42,1659,hsv-fallback,74.7
4.27,128,Lush Green,0.42,2118,hsv-fallback,74.7
4.27,128,Inconsistent Growth,0.42,6269,hsv-fallback,74.7
4.27,128,Inconsistent Growth,0.42,2549,hsv-fallback,74.7
4.27,128,Inconsistent Growth,0.42,2626,hsv-fallback,74.7
4.27,128,Bare Soil / Gap,0.42,3476,hsv-fallback,74.7
4.27,128,Bare Soil / Gap,0.406,9789,onnx-weak,74.7
4.27,128,Bare Soil / Gap,0.354,1737,onnx-weak,74.7
4.33,130,Lush Green,0.48,27128,hsv-fallback,72.1
4.33,130,Drought / Severe Stress,0.48,25205,hsv-fallback,72.1
4.33,130,Inconsistent Growth,0.48,17678,hsv-fallback,72.1
4.33,130,Bare Soil / Gap,0.449,7190,onnx-weak,72.1
4.33,130,Bare Soil / Gap,0.421,9161,onnx-weak,72.1
4.33,130,Lush Green,0.42,1767,hsv-fallback,72.1
4.33,130,Lush Green,0.42,2794,hsv-fallback,72.1
4.33,130,Inconsistent Growth,0.42,1833,hsv-fallback,72.1
4.33,130,Drought / Severe Stress,0.42,16755,hsv-fallback,72.1
4.33,130,Lush Green,0.42,2180,hsv-fallback,72.1
4.33,130,Inconsistent Growth,0.42,5325,hsv-fallback,72.1
4.33,130,Inconsistent Growth,0.42,3849,hsv-fallback,72.1
4.33,130,Inconsistent Growth,0.42,2043,hsv-fallback,72.1
4.33,130,Bare Soil / Gap,0.405,3844,onnx-weak,72.1
4.33,130,Drought / Severe Stress,0.395,2368,onnx-weak,72.1
4.33,130,Bare Soil / Gap,0.356,2204,onnx-weak,72.1
4.4,132,Drought / Severe Stress,0.48,29381,hsv-fallback,71.1
4.4,132,Lush Green,0.48,27174,hsv-fallback,71.1
4.4,132,Inconsistent Growth,0.48,17021,hsv-fallback,71.1
4.4,132,Bare Soil / Gap,0.468,4843,onnx-medium,71.1
4.4,132,Bare Soil / Gap,0.432,7145,onnx-weak,71.1
4.4,132,Lush Green,0.42,1955,hsv-fallback,71.1
4.4,132,Inconsistent Growth,0.42,5432,hsv-fallback,71.1
4.4,132,Lush Green,0.42,3245,hsv-fallback,71.1
4.4,132,Bare Soil / Gap,0.42,3719,hsv-fallback,71.1
4.4,132,Inconsistent Growth,0.42,4794,hsv-fallback,71.1
4.4,132,Inconsistent Growth,0.42,1828,hsv-fallback,71.1
4.4,132,Inconsistent Growth,0.42,2381,hsv-fallback,71.1
4.4,132,Bare Soil / Gap,0.412,8563,onnx-weak,71.1
4.4,132,Drought / Severe Stress,0.387,2285,onnx-weak,71.1
4.47,134,Lush Green,0.48,36875,hsv-fallback,71.4
4.47,134,Lush Green,0.48,26009,hsv-fallback,71.4
4.47,134,Drought / Severe Stress,0.48,34126,hsv-fallback,71.4
4.47,134,Inconsistent Growth,0.48,15237,hsv-fallback,71.4
4.47,134,Bare Soil / Gap,0.465,7251,onnx-medium,71.4
4.47,134,Lush Green,0.42,1895,hsv-fallback,71.4
4.47,134,Lush Green,0.42,3245,hsv-fallback,71.4
4.47,134,Lush Green,0.42,6093,hsv-fallback,71.4
4.47,134,Inconsistent Growth,0.42,2531,hsv-fallback,71.4
4.47,134,Drought / Severe Stress,0.42,16519,hsv-fallback,71.4
4.47,134,Inconsistent Growth,0.42,4462,hsv-fallback,71.4
4.47,134,Drought / Severe Stress,0.42,1561,hsv-fallback,71.4
4.47,134,Bare Soil / Gap,0.411,3728,onnx-weak,71.4
4.47,134,Lush Green,0.382,7704,onnx-weak,71.4
4.47,134,Bare Soil / Gap,0.376,7286,onnx-weak,71.4
4.47,134,Bare Soil / Gap,0.371,1971,onnx-weak,71.4
4.53,136,Lush Green,0.48,34662,hsv-fallback,74.7
4.53,136,Lush Green,0.48,27238,hsv-fallback,74.7
4.53,136,Inconsistent Growth,0.48,15246,hsv-fallback,74.7
4.53,136,Bare Soil / Gap,0.451,7154,onnx-medium,74.7
4.53,136,Lush Green,0.42,1843,hsv-fallback,74.7
4.53,136,Drought / Severe Stress,0.42,16166,hsv-fallback,74.7
4.53,136,Lush Green,0.42,6008,hsv-fallback,74.7
4.53,136,Lush Green,0.42,3474,hsv-fallback,74.7
4.53,136,Drought / Severe Stress,0.42,1637,hsv-fallback,74.7
4.53,136,Inconsistent Growth,0.42,2891,hsv-fallback,74.7
4.53,136,Bare Soil / Gap,0.399,3752,onnx-weak,74.7
4.53,136,Lush Green,0.381,9363,onnx-weak,74.7
4.53,136,Bare Soil / Gap,0.351,8674,onnx-weak,74.7
4.6,138,Lush Green,0.48,25378,hsv-fallback,73.6
4.6,138,Inconsistent Growth,0.48,14424,hsv-fallback,73.6
4.6,138,Bare Soil / Gap,0.457,7132,onnx-medium,73.6
4.6,138,Drought / Severe Stress,0.428,2838,onnx-weak,73.6
4.6,138,Lush Green,0.42,1958,hsv-fallback,73.6
4.6,138,Lush Green,0.42,3167,hsv-fallback,73.6
4.6,138,Lush Green,0.42,1566,hsv-fallback,73.6
4.6,138,Lush Green,0.42,3399,hsv-fallback,73.6
4.6,138,Drought / Severe Stress,0.42,15888,hsv-fallback,73.6
4.6,138,Inconsistent Growth,0.42,10921,hsv-fallback,73.6
4.6,138,Inconsistent Growth,0.42,3551,hsv-fallback,73.6
4.6,138,Inconsistent Growth,0.42,3720,hsv-fallback,73.6
4.6,138,Inconsistent Growth,0.42,1710,hsv-fallback,73.6
4.6,138,Bare Soil / Gap,0.42,3686,hsv-fallback,73.6
4.67,140,Lush Green,0.48,26911,hsv-fallback,75.5
4.67,140,Lush Green,0.48,25398,hsv-fallback,75.5
4.67,140,Inconsistent Growth,0.48,16796,hsv-fallback,75.5
4.67,140,Lush Green,0.42,5971,hsv-fallback,75.5
4.67,140,Lush Green,0.42,1888,hsv-fallback,75.5
4.67,140,Lush Green,0.42,1895,hsv-fallback,75.5
4.67,140,Lush Green,0.42,1822,hsv-fallback,75.5
4.67,140,Lush Green,0.42,3049,hsv-fallback,75.5
4.67,140,Inconsistent Growth,0.42,1571,hsv-fallback,75.5
4.67,140,Inconsistent Growth,0.42,4698,hsv-fallback,75.5
4.67,140,Inconsistent Growth,0.42,4409,hsv-fallback,75.5
4.67,140,Inconsistent Growth,0.42,1807,hsv-fallback,75.5
4.67,140,Drought / Severe Stress,0.42,15961,hsv-fallback,75.5
4.67,140,Bare Soil / Gap,0.4,3864,onnx-weak,75.5
4.67,140,Bare Soil / Gap,0.381,7243,onnx-weak,75.5
4.67,140,Inconsistent Growth,0.371,1644,onnx-weak,75.5
4.67,140,Bare Soil / Gap,0.364,1690,onnx-weak,75.5
4.67,140,Lush Green,0.351,11727,onnx-weak,75.5
4.73,142,Lush Green,0.48,30271,hsv-fallback,76.6
4.73,142,Lush Green,0.48,27515,hsv-fallback,76.6
4.73,142,Inconsistent Growth,0.48,16745,hsv-fallback,76.6
4.73,142,Bare Soil / Gap,0.465,7270,onnx-medium,76.6
4.73,142,Lush Green,0.42,1888,hsv-fallback,76.6
4.73,142,Inconsistent Growth,0.42,5435,hsv-fallback,76.6
4.73,142,Inconsistent Growth,0.42,4456,hsv-fallback,76.6
4.73,142,Lush Green,0.42,3116,hsv-fallback,76.6
4.73,142,Inconsistent Growth,0.42,1819,hsv-fallback,76.6
4.73,142,Inconsistent Growth,0.42,1597,hsv-fallback,76.6
4.73,142,Drought / Severe Stress,0.42,15473,hsv-fallback,76.6
4.73,142,Bare Soil / Gap,0.42,3437,hsv-fallback,76.6
4.73,142,Bare Soil / Gap,0.397,1792,onnx-weak,76.6
4.73,142,Bare Soil / Gap,0.363,1843,onnx-weak,76.6
4.73,142,Bare Soil / Gap,0.355,1901,onnx-weak,76.6
4.8,144,Lush Green,0.48,28273,hsv-fallback,77.0
4.8,144,Lush Green,0.48,25939,hsv-fallback,77.0
4.8,144,Inconsistent Growth,0.48,13235,hsv-fallback,77.0
4.8,144,Inconsistent Growth,0.48,13955,hsv-fallback,77.0
4.8,144,Bare Soil / Gap,0.425,6931,onnx-weak,77.0
4.8,144,Lush Green,0.42,3045,hsv-fallback,77.0
4.8,144,Lush Green,0.42,5679,hsv-fallback,77.0
4.8,144,Lush Green,0.42,3744,hsv-fallback,77.0
4.8,144,Drought / Severe Stress,0.42,14944,hsv-fallback,77.0
4.8,144,Lush Green,0.42,1600,hsv-fallback,77.0
4.8,144,Lush Green,0.42,1742,hsv-fallback,77.0
4.8,144,Drought / Severe Stress,0.42,2985,hsv-fallback,77.0
4.8,144,Inconsistent Growth,0.42,5907,hsv-fallback,77.0
4.8,144,Inconsistent Growth,0.42,2886,hsv-fallback,77.0
4.8,144,Bare Soil / Gap,0.378,2585,onnx-weak,77.0
4.8,144,Bare Soil / Gap,0.355,3503,onnx-weak,77.0
4.87,146,Lush Green,0.48,31037,hsv-fallback,76.8
4.87,146,Lush Green,0.48,22390,hsv-fallback,76.8
4.87,146,Inconsistent Growth,0.48,14577,hsv-fallback,76.8
4.87,146,Inconsistent Growth,0.48,14193,hsv-fallback,76.8
4.87,146,Bare Soil / Gap,0.464,6906,onnx-medium,76.8
4.87,146,Lush Green,0.42,3669,hsv-fallback,76.8
4.87,146,Lush Green,0.42,1746,hsv-fallback,76.8
4.87,146,Lush Green,0.42,5333,hsv-fallback,76.8
4.87,146,Lush Green,0.42,3607,hsv-fallback,76.8
4.87,146,Inconsistent Growth,0.42,5695,hsv-fallback,76.8
4.87,146,Inconsistent Growth,0.42,1901,hsv-fallback,76.8
4.87,146,Inconsistent Growth,0.42,3009,hsv-fallback,76.8
4.87,146,Drought / Severe Stress,0.42,14292,hsv-fallback,76.8
4.87,146,Drought / Severe Stress,0.42,3638,hsv-fallback,76.8
4.87,146,Drought / Severe Stress,0.408,2020,onnx-weak,76.8
4.87,146,Bare Soil / Gap,0.383,3437,onnx-weak,76.8
4.93,148,Lush Green,0.48,28835,hsv-fallback,76.7
4.93,148,Lush Green,0.48,23308,hsv-fallback,76.7
4.93,148,Inconsistent Growth,0.48,15615,hsv-fallback,76.7
4.93,148,Inconsistent Growth,0.48,13666,hsv-fallback,76.7
4.93,148,Bare Soil / Gap,0.463,6775,onnx-medium,76.7
4.93,148,Lush Green,0.42,2862,hsv-fallback,76.7
4.93,148,Lush Green,0.42,1707,hsv-fallback,76.7
4.93,148,Lush Green,0.42,3890,hsv-fallback,76.7
4.93,148,Inconsistent Growth,0.42,2426,hsv-fallback,76.7
4.93,148,Inconsistent Growth,0.42,6390,hsv-fallback,76.7
4.93,148,Inconsistent Growth,0.42,2579,hsv-fallback,76.7
4.93,148,Inconsistent Growth,0.42,2814,hsv-fallback,76.7
4.93,148,Drought / Severe Stress,0.42,13646,hsv-fallback,76.7
4.93,148,Inconsistent Growth,0.42,1982,hsv-fallback,76.7
4.93,148,Drought / Severe Stress,0.42,4062,hsv-fallback,76.7
4.93,148,Bare Soil / Gap,0.395,3413,onnx-weak,76.7
4.93,148,Bare Soil / Gap,0.357,2303,onnx-weak,76.7
4.93,148,Lush Green,0.351,5338,onnx-weak,76.7
5.0,150,Lush Green,0.48,28197,hsv-fallback,77.9
5.0,150,Lush Green,0.48,23341,hsv-fallback,77.9
5.0,150,Bare Soil / Gap,0.46,21006,onnx-medium,77.9
5.0,150,Bare Soil / Gap,0.455,6826,onnx-medium,77.9
5.0,150,Lush Green,0.42,2393,hsv-fallback,77.9
5.0,150,Lush Green,0.42,3561,hsv-fallback,77.9
5.0,150,Lush Green,0.42,1604,hsv-fallback,77.9
5.0,150,Lush Green,0.42,3805,hsv-fallback,77.9
5.0,150,Drought / Severe Stress,0.42,2254,hsv-fallback,77.9
5.0,150,Bare Soil / Gap,0.42,11318,onnx-weak,77.9
5.0,150,Drought / Severe Stress,0.42,4672,hsv-fallback,77.9
5.0,150,Drought / Severe Stress,0.42,13008,hsv-fallback,77.9
5.0,150,Inconsistent Growth,0.42,10935,hsv-fallback,77.9
5.0,150,Inconsistent Growth,0.42,3553,hsv-fallback,77.9
5.0,150,Inconsistent Growth,0.42,5277,hsv-fallback,77.9
5.0,150,Inconsistent Growth,0.42,6909,hsv-fallback,77.9
5.0,150,Inconsistent Growth,0.42,2586,hsv-fallback,77.9
5.0,150,Inconsistent Growth,0.42,2314,hsv-fallback,77.9
5.0,150,Inconsistent Growth,0.42,2722,hsv-fallback,77.9
5.0,150,Bare Soil / Gap,0.4,1957,onnx-weak,77.9
5.0,150,Bare Soil / Gap,0.363,3560,onnx-weak,77.9
5.0,150,Lush Green,0.359,5164,onnx-weak,77.9
5.07,152,Lush Green,0.48,28144,hsv-fallback,79.3
5.07,152,Lush Green,0.48,22814,hsv-fallback,79.3
5.07,152,Lush Green,0.48,21619,hsv-fallback,79.3
5.07,152,Lush Green,0.48,21498,hsv-fallback,79.3
5.07,152,Bare Soil / Gap,0.471,6555,onnx-medium,79.3
5.07,152,Bare Soil / Gap,0.427,2096,onnx-weak,79.3
5.07,152,Lush Green,0.42,4942,hsv-fallback,79.3
5.07,152,Lush Green,0.42,3600,hsv-fallback,79.3
5.07,152,Drought / Severe Stress,0.42,12621,hsv-fallback,79.3
5.07,152,Drought / Severe Stress,0.42,7261,hsv-fallback,79.3
5.07,152,Drought / Severe Stress,0.42,2601,hsv-fallback,79.3
5.07,152,Inconsistent Growth,0.42,6617,hsv-fallback,79.3
5.07,152,Inconsistent Growth,0.42,5685,hsv-fallback,79.3
5.07,152,Lush Green,0.42,3362,hsv-fallback,79.3
5.07,152,Lush Green,0.42,1609,hsv-fallback,79.3
5.07,152,Inconsistent Growth,0.42,1637,hsv-fallback,79.3
5.07,152,Inconsistent Growth,0.42,3723,hsv-fallback,79.3
5.07,152,Inconsistent Growth,0.42,2578,hsv-fallback,79.3
5.07,152,Bare Soil / Gap,0.42,1574,hsv-fallback,79.3
5.07,152,Bare Soil / Gap,0.415,11419,onnx-weak,79.3
5.07,152,Inconsistent Growth,0.391,11950,onnx-weak,79.3
5.07,152,Bare Soil / Gap,0.391,3502,onnx-weak,79.3
5.13,154,Lush Green,0.48,28751,hsv-fallback,79.6
5.13,154,Lush Green,0.48,22111,hsv-fallback,79.6
5.13,154,Inconsistent Growth,0.48,13258,hsv-fallback,79.6
5.13,154,Bare Soil / Gap,0.466,1776,onnx-medium,79.6
5.13,154,Bare Soil / Gap,0.434,7158,onnx-weak,79.6
5.13,154,Lush Green,0.42,3634,hsv-fallback,79.6
5.13,154,Lush Green,0.42,3168,hsv-fallback,79.6
5.13,154,Lush Green,0.42,4730,hsv-fallback,79.6
5.13,154,Lush Green,0.42,3330,hsv-fallback,79.6
5.13,154,Bare Soil / Gap,0.42,3211,hsv-fallback,79.6
5.13,154,Inconsistent Growth,0.42,12311,hsv-fallback,79.6
5.13,154,Inconsistent Growth,0.42,4946,hsv-fallback,79.6
5.13,154,Drought / Severe Stress,0.42,12457,hsv-fallback,79.6
5.13,154,Inconsistent Growth,0.42,2129,hsv-fallback,79.6
5.13,154,Inconsistent Growth,0.42,3280,hsv-fallback,79.6
5.13,154,Drought / Severe Stress,0.42,8505,hsv-fallback,79.6
5.13,154,Bare Soil / Gap,0.411,11251,onnx-weak,79.6
5.13,154,Bare Soil / Gap,0.409,16429,onnx-weak,79.6
5.13,154,Bare Soil / Gap,0.356,2321,onnx-weak,79.6
5.2,156,Lush Green,0.48,34173,hsv-fallback,80.2
5.2,156,Lush Green,0.48,21648,hsv-fallback,80.2
5.2,156,Bare Soil / Gap,0.463,6958,onnx-medium,80.2
5.2,156,Bare Soil / Gap,0.453,20785,onnx-medium,80.2
5.2,156,Bare Soil / Gap,0.452,6116,onnx-medium,80.2
5.2,156,Inconsistent Growth,0.447,10878,onnx-weak,80.2
5.2,156,Lush Green,0.42,3514,hsv-fallback,80.2
5.2,156,Lush Green,0.42,4625,hsv-fallback,80.2
5.2,156,Bare Soil / Gap,0.42,2615,hsv-fallback,80.2
5.2,156,Bare Soil / Gap,0.42,1559,hsv-fallback,80.2
5.2,156,Drought / Severe Stress,0.42,9371,hsv-fallback,80.2
5.2,156,Drought / Severe Stress,0.42,11658,hsv-fallback,80.2
5.2,156,Inconsistent Growth,0.42,6792,hsv-fallback,80.2
5.2,156,Inconsistent Growth,0.42,5869,hsv-fallback,80.2
5.2,156,Inconsistent Growth,0.42,4589,hsv-fallback,80.2
5.2,156,Inconsistent Growth,0.42,3033,hsv-fallback,80.2
5.2,156,Inconsistent Growth,0.42,2034,hsv-fallback,80.2
5.2,156,Bare Soil / Gap,0.377,2786,onnx-weak,80.2
5.2,156,Bare Soil / Gap,0.371,11441,onnx-weak,80.2
5.27,158,Lush Green,0.48,28201,hsv-fallback,81.6
5.27,158,Lush Green,0.48,21667,hsv-fallback,81.6
5.27,158,Lush Green,0.48,19728,hsv-fallback,81.6
5.27,158,Inconsistent Growth,0.48,16096,hsv-fallback,81.6
5.27,158,Bare Soil / Gap,0.43,6827,onnx-weak,81.6
5.27,158,Lush Green,0.42,5152,hsv-fallback,81.6
5.27,158,Lush Green,0.42,3106,hsv-fallback,81.6
5.27,158,Lush Green,0.42,4266,hsv-fallback,81.6
5.27,158,Inconsistent Growth,0.42,6684,hsv-fallback,81.6
5.27,158,Inconsistent Growth,0.42,6345,hsv-fallback,81.6
5.27,158,Inconsistent Growth,0.42,1984,hsv-fallback,81.6
5.27,158,Inconsistent Growth,0.42,3458,hsv-fallback,81.6
5.27,158,Inconsistent Growth,0.42,1693,hsv-fallback,81.6
5.27,158,Bare Soil / Gap,0.42,2252,hsv-fallback,81.6
5.27,158,Drought / Severe Stress,0.42,10484,hsv-fallback,81.6
5.27,158,Bare Soil / Gap,0.414,4954,onnx-weak,81.6
5.27,158,Bare Soil / Gap,0.399,3242,onnx-weak,81.6
5.27,158,Bare Soil / Gap,0.353,11205,onnx-weak,81.6
5.27,158,Bare Soil / Gap,0.351,11485,onnx-weak,81.6
5.33,160,Lush Green,0.48,34806,hsv-fallback,82.4
5.33,160,Lush Green,0.48,20228,hsv-fallback,82.4
5.33,160,Lush Green,0.48,19830,hsv-fallback,82.4
5.33,160,Inconsistent Growth,0.48,18070,hsv-fallback,82.4
5.33,160,Bare Soil / Gap,0.461,5379,onnx-medium,82.4
5.33,160,Bare Soil / Gap,0.446,7136,onnx-weak,82.4
5.33,160,Lush Green,0.42,3980,hsv-fallback,82.4
5.33,160,Lush Green,0.42,3438,hsv-fallback,82.4
5.33,160,Inconsistent Growth,0.42,6187,hsv-fallback,82.4
5.33,160,Inconsistent Growth,0.42,6296,hsv-fallback,82.4
5.33,160,Inconsistent Growth,0.42,4543,hsv-fallback,82.4
5.33,160,Inconsistent Growth,0.42,2197,hsv-fallback,82.4
5.33,160,Drought / Severe Stress,0.42,11448,hsv-fallback,82.4
5.33,160,Inconsistent Growth,0.42,1640,hsv-fallback,82.4
5.33,160,Bare Soil / Gap,0.42,3938,hsv-fallback,82.4
5.33,160,Bare Soil / Gap,0.364,10575,onnx-weak,82.4
5.33,160,Bare Soil / Gap,0.352,3167,onnx-weak,82.4
5.33,160,Bare Soil / Gap,0.35,9774,onnx-weak,82.4
5.4,162,Lush Green,0.48,34735,hsv-fallback,82.2
5.4,162,Lush Green,0.48,20202,hsv-fallback,82.2
5.4,162,Lush Green,0.48,20112,hsv-fallback,82.2
5.4,162,Inconsistent Growth,0.48,19684,hsv-fallback,82.2
